Code du departement;Ville;Tranche pour 1000 habitants
10;Vaudes;0
10;Vaupoisson;5
10;Vendeuvre-sur-Barse;1
10;La Vendue-Mignot;0
10;Vernonvilliers;0
10;Verpillières-sur-Ource;0
10;Verricourt;0
10;Verrières;0
10;Viâpres-le-Petit;0
10;Villacerf;0
10;Villadin;0
10;La Ville-aux-Bois;0
10;Villechétif;3
10;Villeloup;0
10;Villemereuil;0
10;Villemoiron-en-Othe;5
10;Villemorien;0
10;Villemoyenne;0
10;Villenauxe-la-Grande;5
10;La Villeneuve-au-Châtelot;0
10;Villeneuve-au-Chemin;0
10;La Villeneuve-au-Chêne;0
10;Villeret;0
10;Villery;5
10;Ville-sous-la-Ferté;5
10;Ville-sur-Arce;0
10;Ville-sur-Terre;0
10;Villette-sur-Aube;4
10;Villiers-Herbisse;0
10;Villiers-le-Bois;0
10;Villiers-sous-Praslin;0
10;Villy-en-Trodes;5
10;Villy-le-Bois;0
10;Villy-le-Maréchal;0
10;Vinets;0
10;Virey-sous-Bar;3
10;Vitry-le-Croisé;0
10;Viviers-sur-Artaut;0
10;Voigny;0
10;Vosnon;0
10;Voué;0
10;Vougrey;0
10;Vulaines;0
10;Yèvres-le-Petit;0
11;Aigues-Vives;0
11;Airoux;0
11;Ajac;0
11;Alaigne;0
11;Alairac;0
11;Albas;0
11;Albières;0
11;Alet-les-Bains;0
11;Alzonne;0
11;Antugnac;0
11;Aragon;0
11;Argeliers;2
11;Argens-Minervois;0
11;Armissan;1
11;Arques;5
11;Arquettes-en-Val;0
11;Artigues;0
11;Arzens;0
11;Aunat;0
11;Auriac;5
11;Axat;4
11;Azille;1
11;Badens;5
11;Bages;0
11;Bagnoles;0
11;Baraigne;0
11;Barbaira;2
11;Belcaire;3
11;Belcastel-et-Buc;5
11;Belflou;0
11;Belfort-sur-Rebenty;0
11;Bellegarde-du-Razès;0
11;Belpech;0
11;Belvèze-du-Razès;0
11;Belvianes-et-Cavirac;0
11;Belvis;0
11;Berriac;2
11;Bessède-de-Sault;0
11;La Bezole;0
11;Bizanet;2
11;Bize-Minervois;0
11;Blomac;0
11;Bouilhonnac;0
11;Bouisse;0
11;Bouriège;0
11;Bourigeole;0
11;Le Bousquet;0
11;Boutenac;0
11;Bram;3
11;Quillan;5
11;Brézilhac;5
11;Brousses-et-Villaret;0
11;Brugairolles;0
11;Les Brunels;0
11;Bugarach;0
11;Cabrespine;0
11;Cahuzac;0
11;Cailhau;0
11;Cailhavel;0
11;Cailla;0
11;Cambieure;0
11;Campagna-de-Sault;0
11;Campagne-sur-Aude;5
11;Camplong-d'Aude;5
11;Camps-sur-l'Agly;0
11;Camurac;0
11;Canet;4
11;Capendu;3
11;Carcassonne;4
11;Carlipa;5
11;Cascastel-des-Corbières;0
11;La Cassaigne;0
11;Cassaignes;0
11;Les Cassés;0
11;Castans;5
11;Castelnaudary;4
11;Castelnau-d'Aude;0
11;Castelreng;5
11;Caudebronde;0
11;Val de Lambronne;0
11;Caunes-Minervois;1
11;Caunette-sur-Lauquet;0
11;Caunettes-en-Val;5
11;Caux-et-Sauzens;0
11;Cavanac;0
11;Caves;4
11;Cazalrenoux;0
11;Cazilhac;0
11;Cenne-Monestiés;0
11;Cépie;0
11;Chalabre;3
11;Citou;0
11;Le Clat;0
11;Clermont-sur-Lauquet;0
11;Comigne;0
11;Comus;0
11;Roquetaillade-et-Conilhac;5
11;Conilhac-Corbières;0
11;Conques-sur-Orbiel;0
11;Corbières;0
11;Coudons;0
11;Couffoulens;0
11;Couiza;5
11;Counozouls;0
11;Cournanel;4
11;Coursan;2
11;Courtauly;0
11;La Courtète;0
11;Coustaussa;0
11;Coustouge;0
11;Cruscades;2
11;Cubières-sur-Cinoble;0
11;Cucugnan;0
11;Cumiès;0
11;Cuxac-Cabardès;0
11;Cuxac-d'Aude;2
11;Davejean;0
11;Dernacueillette;0
11;La Digne-d'Amont;4
11;La Digne-d'Aval;3
11;Donazac;0
11;Douzens;2
11;Duilhac-sous-Peyrepertuse;0
11;Durban-Corbières;0
11;Embres-et-Castelmaure;0
11;Escales;3
11;Escouloubre;0
11;Escueillens-et-Saint-Just-de-Bélengard;0
11;Espéraza;3
11;Espezel;0
11;Val-du-Faby;0
11;Fabrezan;2
11;Fajac-en-Val;0
11;Fajac-la-Relenque;0
11;La Fajolle;0
11;Fanjeaux;4
11;Félines-Termenès;0
11;Fendeille;0
11;Fenouillet-du-Razès;0
11;Ferrals-les-Corbières;0
11;Ferran;0
11;Festes-et-Saint-André;5
11;Feuilla;0
11;Fitou;3
11;Fleury;3
11;Floure;3
11;Fontanès-de-Sault;0
11;Fontcouverte;0
11;Fonters-du-Razès;0
11;Fontiers-Cabardès;0
11;Fontiès-d'Aude;3
11;Fontjoncouse;0
11;La Force;0
11;Fournes-Cabardès;0
11;Fourtou;0
11;Fraisse-Cabardès;0
11;Fraissé-des-Corbières;0
11;Gaja-et-Villedieu;4
11;Gaja-la-Selve;0
11;Galinagues;0
11;Gardie;0
11;Generville;0
11;Gincla;0
11;Ginestas;1
11;Ginoles;0
11;Gourvieille;0
11;Gramazie;0
11;Granès;0
11;Greffeil;0
11;Gruissan;4
11;Homps;3
11;Hounoux;0
11;Les Ilhes;0
11;Issel;0
11;Jonquières;0
11;Joucou;0
11;Labastide-d'Anjou;0
11;Labastide-en-Val;0
11;Labastide-Esparbairenque;0
11;Labécède-Lauragais;3
11;Lacombe;0
11;Ladern-sur-Lauquet;0
11;Lafage;0
11;Lagrasse;5
11;Lairière;5
11;Lanet;0
11;La Palme;4
11;Laprade;0
11;La Redorte;0
11;Laroque-de-Fa;5
11;Lasbordes;0
11;Lasserre-de-Prouille;0
11;Lastours;0
11;Laurabuc;0
11;Laurac;5
11;Lauraguel;3
11;Laure-Minervois;2
11;Lavalette;2
11;Lespinassière;0
11;Leuc;0
11;Leucate;5
11;Lézignan-Corbières;4
11;Lignairolles;0
11;Limousis;0
11;Limoux;5
11;Loupia;0
11;La Louvière-Lauragais;0
11;Luc-sur-Aude;0
11;Luc-sur-Orbieu;4
11;Magrie;0
11;Mailhac;4
11;Maisons;0
11;Malras;0
11;Malves-en-Minervois;0
11;Malviès;5
11;Marcorignan;3
11;Marquein;0
11;Marsa;0
11;Marseillette;5
11;Les Martys;0
11;Mas-Cabardès;0
11;Mas-des-Cours;0
11;Massac;0
11;Mas-Saintes-Puelles;0
11;Mayreville;0
11;Mayronnes;0
11;Mazerolles-du-Razès;0
11;Mazuby;0
11;Mérial;0
11;Mézerville;0
11;Miraval-Cabardes;0
11;Mirepeisset;4
11;Mireval-Lauragais;0
11;Missègre;0
11;Molandier;0
11;Molleville;0
11;Montauriol;0
11;Montazels;0
11;Montbrun-des-Corbières;0
11;Montclar;0
11;Montferrand;0
11;Montfort-sur-Boulzane;0
11;Montgaillard;0
11;Montgradail;0
11;Monthaut;0
11;Montirat;0
11;Montjardin;0
11;Montjoi;0
11;Val-de-Dagne;0
11;Montmaur;0
11;Montolieu;0
11;Montréal;0
11;Montredon-des-Corbières;2
11;Montséret;0
11;Monze;0
11;Moussan;1
11;Moussoulens;2
11;Mouthoumet;5
11;Moux;0
11;Narbonne;4
11;Nébias;0
11;Névian;4
11;Niort-de-Sault;0
11;Port-la-Nouvelle;4
11;Ornaisons;0
11;Orsans;5
11;Ouveillan;2
11;Padern;5
11;Palairac;5
11;Palaja;0
11;Paraza;0
11;Pauligne;0
11;Payra-sur-l'Hers;0
11;Paziols;3
11;Pécharic-et-le-Py;0
11;Pech-Luna;0
11;Pennautier;2
11;Pépieux;0
11;Pexiora;1
11;Peyrefitte-du-Razès;0
11;Peyrefitte-sur-l'Hers;0
11;Peyrens;0
11;Peyriac-de-Mer;0
11;Peyriac-Minervois;0
11;Peyrolles;0
11;Pezens;2
11;Pieusse;0
11;Plaigne;0
11;Plavilla;0
11;La Pomarède;0
11;Pomas;2
11;Pomy;0
11;Portel-des-Corbières;2
11;Pouzols-Minervois;4
11;Pradelles-Cabardès;0
11;Preixan;0
11;Puginier;0
11;Puichéric;4
11;Puilaurens;0
11;Puivert;0
11;Quintillan;0
11;Quirbajou;0
11;Raissac-d'Aude;0
11;Raissac-sur-Lampy;0
11;Rennes-le-Château;0
11;Rennes-les-Bains;5
11;Ribaute;0
11;Ribouisse;0
11;Ricaud;0
11;Rieux-en-Val;0
11;Rieux-Minervois;1
11;Rivel;0
11;Rodome;0
11;Roquecourbe-Minervois;0
11;Roquefère;0
11;Roquefeuil;5
11;Roquefort-de-Sault;0
11;Roquefort-des-Corbières;0
11;Roubia;3
11;Rouffiac-d'Aude;0
11;Rouffiac-des-Corbières;0
11;Roullens;0
11;Routier;0
11;Rustiques;0
11;Saint-Amans;0
11;Saint-André-de-Roquelongue;0
11;Saint-Benoît;0
11;Sainte-Camelle;0
11;Sainte-Colombe-sur-Guette;0
11;Sainte-Colombe-sur-l'Hers;5
11;Saint-Couat-d'Aude;0
11;Saint-Couat-du-Razès;0
11;Saint-Denis;5
11;Sainte-Eulalie;4
11;Saint-Ferriol;0
11;Saint-Frichoux;0
11;Saint-Gaudéric;0
11;Saint-Hilaire;0
11;Saint-Jean-de-Barrou;0
11;Saint-Jean-de-Paracol;0
11;Saint-Julia-de-Bec;0
11;Saint-Julien-de-Briola;0
11;Saint-Just-et-le-Bézu;0
11;Saint-Laurent-de-la-Cabrerisse;2
11;Saint-Louis-et-Parahou;0
11;Saint-Marcel-sur-Aude;5
11;Saint-Martin-des-Puits;0
11;Saint-Martin-de-Villereglan;0
11;Saint-Martin-Lalande;0
11;Saint-Martin-le-Vieil;0
11;Saint-Martin-Lys;0
11;Saint-Michel-de-Lanès;5
11;Saint-Nazaire-d'Aude;2
11;Saint-Papoul;0
11;Saint-Paulet;0
11;Saint-Pierre-des-Champs;5
11;Saint-Polycarpe;5
11;Saint-Sernin;0
11;Sainte-Valière;3
11;Saissac;2
11;Sallèles-Cabardès;0
11;Sallèles-d'Aude;1
11;Salles-d'Aude;2
11;Salles-sur-l'Hers;0
11;Salsigne;0
11;Salvezines;0
11;Salza;0
11;Seignalens;0
11;La Serpent;0
11;Serres;0
11;Serviès-en-Val;0
11;Sigean;2
11;Sonnac-sur-l'Hers;0
11;Sougraigne;0
11;Souilhanels;0
11;Souilhe;0
11;Soulatgé;0
11;Soupex;0
11;Talairan;0
11;Taurize;0
11;Termes;0
11;Terroles;0
11;Thézan-des-Corbières;3
11;La Tourette-Cabardès;0
11;Tournissan;0
11;Tourouzelle;3
11;Tourreilles;5
11;Trassanel;0
11;Trausse;3
11;Trèbes;2
11;Treilles;4
11;Tréville;0
11;Tréziers;0
11;Tuchan;3
11;Valmigère;0
11;Ventenac-Cabardès;0
11;Ventenac-en-Minervois;0
11;Véraza;0
11;Verdun-en-Lauragais;0
11;Verzeille;0
11;Vignevieille;0
11;Villalier;3
11;Villanière;0
11;Villardebelle;0
11;Villardonnel;0
11;Villar-en-Val;5
11;Villar-Saint-Anselme;0
11;Villarzel-Cabardès;4
11;Villarzel-du-Razès;0
11;Villasavary;3
11;Villautou;0
11;Villebazy;0
11;Villedaigne;5
11;Villedubert;0
11;Villefloure;5
11;Villefort;0
11;Villegailhenc;0
11;Villegly;0
11;Villelongue-d'Aude;0
11;Villemagne;0
11;Villemoustaussou;1
11;Villeneuve-la-Comptal;0
11;Villeneuve-les-Corbières;0
11;Villeneuve-lès-Montréal;0
11;Villeneuve-Minervois;2
11;Villepinte;2
11;Villerouge-Termenès;5
11;Villesèque-des-Corbières;0
11;Villesèquelande;0
11;Villesiscle;0
11;Villespy;5
11;Villetritouls;0
11;Vinassan;1
12;Agen-d'Aveyron;0
12;Aguessac;0
12;Les Albres;0
12;Almont-les-Junies;0
12;Argences en Aubrac;0
12;Alrance;0
12;Ambeyrac;0
12;Anglars-Saint-Félix;0
12;Arnac-sur-Dourdou;0
12;Arques;0
12;Arvieu;0
12;Asprières;0
12;Aubin;1
12;Saint Geniez d'Olt et d'Aubrac;0
12;Auriac-Lagast;0
12;Auzits;5
12;Ayssènes;0
12;Balaguier-d'Olt;0
12;Balaguier-sur-Rance;0
12;Druelle Balsac;5
12;Bas Ségala (Le);1
12;La Bastide-Pradines;0
12;La Bastide-Solages;0
12;Belcastel;0
12;Belmont-sur-Rance;2
12;Bertholène;0
12;Bessuéjouls;0
12;Boisse-Penchot;5
12;Bor-et-Bar;0
12;Bouillac;0
12;Bournazel;0
12;Boussac;3
12;Bozouls;1
12;Brandonnet;0
12;Brasc;0
12;Brommat;0
12;Broquiès;0
12;Brousse-le-Château;0
12;Brusque;0
12;Sévérac d'Aveyron;2
12;Cabanès;4
12;Calmels-et-le-Viala;0
12;Calmont;0
12;Camarès;0
12;Camboulazet;0
12;Camjac;0
12;Campagnac;0
12;Campouriez;0
12;Campuac;0
12;Canet-de-Salars;0
12;Cantoin;0
12;Capdenac-Gare;4
12;La Capelle-Balaguier;0
12;La Capelle-Bleys;0
12;La Capelle-Bonance;0
12;Baraqueville;2
12;Cassagnes-Bégonhès;0
12;Cassuéjouls;0
12;Castanet;5
12;Castelmary;0
12;Castelnau-de-Mandailles;0
12;Castelnau-Pégayrols;4
12;La Cavalerie;1
12;Le Cayrol;0
12;Centrès;0
12;Clairvaux-d'Aveyron;4
12;Le Clapier;0
12;Colombiès;4
12;Combret;5
12;Compeyre;0
12;Compolibat;0
12;Comprégnac;0
12;Comps-la-Grand-Ville;0
12;Condom-d'Aubrac;5
12;Connac;0
12;Conques-en-Rouergue;1
12;Cornus;0
12;Les Costes-Gozon;0
12;Coubisou;0
12;Coupiac;0
12;Palmas d'Aveyron;2
12;La Couvertoirade;0
12;Cransac;2
12;Creissels;0
12;Crespin;0
12;La Cresse;0
12;Curières;0
12;Decazeville;4
12;Drulhe;0
12;Durenque;0
12;Le Fel;0
12;Entraygues-sur-Truyère;0
12;Escandolières;0
12;Espalion;2
12;Espeyrac;5
12;Estaing;0
12;Fayet;0
12;Firmi;3
12;Flagnac;2
12;Flavin;0
12;Florentin-la-Capelle;0
12;Foissac;0
12;La Fouillade;0
12;Gabriac;0
12;Gaillac-d'Aveyron;0
12;Galgan;0
12;Gissac;0
12;Golinhac;0
12;Goutrens;0
12;Gramond;3
12;L'Hospitalet-du-Larzac;4
12;Huparlac;0
12;Lacroix-Barrez;0
12;Laguiole;4
12;Laissac-Sévérac l'Eglise;2
12;Lanuéjouls;2
12;Lapanouse-de-Cernon;0
12;Lassouts;0
12;Laval-Roquecezière;0
12;Lédergues;0
12;Lescure-Jaoul;4
12;Lestrade-et-Thouels;0
12;Livinhac-le-Haut;0
12;La Loubière;0
12;Luc-la-Primaube;1
12;Lugan;0
12;Lunac;0
12;Maleville;0
12;Manhac;0
12;Marcillac-Vallon;5
12;Marnhagues-et-Latour;0
12;Martiel;0
12;Martrin;0
12;Mayran;2
12;Mélagues;0
12;Meljac;0
12;Millau;5
12;Le Monastère;1
12;Montagnol;0
12;Montbazens;0
12;Montclar;0
12;Monteils;0
12;Montézic;0
12;Montfranc;0
12;Montjaux;0
12;Montlaur;0
12;Fondamente;0
12;Montpeyroux;0
12;Montrozier;0
12;Montsalès;0
12;Morlhon-le-Haut;0
12;Mostuéjouls;0
12;Mouret;0
12;Moyrazès;3
12;Murasson;0
12;Mur-de-Barrez;0
12;Muret-le-Château;0
12;Murols;0
12;Najac;4
12;Nant;3
12;Naucelle;2
12;Naussac;0
12;Nauviale;3
12;Le Nayrac;0
12;Olemps;0
12;Ols-et-Rinhodes;0
12;Onet-le-Château;2
12;Paulhe;0
12;Peux-et-Couffouleux;0
12;Peyreleau;0
12;Peyrusse-le-Roc;0
12;Pierrefiche;4
12;Plaisance;0
12;Pomayrols;0
12;Pont-de-Salars;0
12;Pousthomy;5
12;Prades-d'Aubrac;0
12;Prades-Salars;0
12;Pradinas;0
12;Prévinquières;0
12;Privezac;0
12;Mounes-Prohencoux;0
12;Pruines;0
12;Quins;3
12;Rebourguil;0
12;Réquista;2
12;Rieupeyroux;1
12;Rignac;1
12;Rivière-sur-Tarn;0
12;Rodelle;4
12;Rodez;4
12;Roquefort-sur-Soulzon;4
12;La Roque-Sainte-Marguerite;0
12;La Rouquette;0
12;Roussennac;0
12;Rullac-Saint-Cirq;0
12;Saint-Affrique;3
12;Saint-Amans-des-Cots;0
12;Saint-André-de-Najac;0
12;Saint-André-de-Vézines;0
12;Saint-Beaulize;0
12;Saint-Beauzély;3
12;Saint-Chély-d'Aubrac;0
12;Saint-Christophe-Vallon;5
12;Saint-Côme-d'Olt;4
12;Sainte-Croix;0
12;Sainte-Eulalie-d'Olt;0
12;Sainte-Eulalie-de-Cernon;0
12;Saint-Félix-de-Lunel;4
12;Saint-Félix-de-Sorgues;0
12;Saint-Georges-de-Luzençon;4
12;Saint-Hippolyte;0
12;Saint-Igest;0
12;Saint-Izaire;0
12;Saint-Jean-d'Alcapiès;0
12;Saint-Jean-Delnous;0
12;Saint-Jean-du-Bruel;2
12;Saint-Jean-et-Saint-Paul;0
12;Saint-Juéry;0
12;Sainte-Juliette-sur-Viaur;0
12;Saint-Just-sur-Viaur;0
12;Saint-Laurent-de-Lévézou;0
12;Saint-Laurent-d'Olt;0
12;Saint-Léons;3
12;Saint-Martin-de-Lenne;0
12;Saint-Parthem;0
12;Sainte-Radegonde;2
12;Saint-Rémy;0
12;Saint-Rome-de-Cernon;4
12;Saint-Rome-de-Tarn;0
12;Saint-Santin;0
12;Saint-Saturnin-de-Lenne;0
12;Saint-Sernin-sur-Rance;5
12;Saint-Sever-du-Moustier;5
12;Saint-Symphorien-de-Thénières;0
12;Saint-Victor-et-Melvieu;4
12;Salles-Courbatiès;0
12;Salles-Curan;0
12;Salles-la-Source;1
12;Salmiech;0
12;Salvagnac-Cajarc;0
12;Causse-et-Diège;0
12;La Salvetat-Peyralès;5
12;Sanvensa;0
12;Sauclières;0
12;Saujac;0
12;Sauveterre-de-Rouergue;5
12;Savignac;0
12;Sébazac-Concourès;1
12;Sébrazac;0
12;Ségur;0
12;La Selve;0
12;Sénergues;0
12;La Serre;0
12;Sonnac;0
12;Soulages-Bonneval;0
12;Sylvanès;0
12;Tauriac-de-Camarès;0
12;Tauriac-de-Naucelle;0
12;Taussac;3
12;Tayrac;0
12;Thérondels;3
12;Toulonjac;0
12;Tournemire;0
12;Trémouilles;0
12;Le Truel;0
12;Vabres-l'Abbaye;1
12;Vailhourles;0
12;Valady;5
12;Valzergues;0
12;Vaureilles;0
12;Verrières;4
12;Versols-et-Lapeyre;0
12;Veyreau;0
12;Vézins-de-Lévézou;2
12;Viala-du-Pas-de-Jaux;5
12;Viala-du-Tarn;0
12;Le Vibal;4
12;Villecomtal;0
12;Villefranche-de-Panat;0
12;Villefranche-de-Rouergue;3
12;Villeneuve;0
12;Vimenet;0
12;Viviez;5
12;Curan;0
13;Aix-en-Provence;4
13;Allauch;1
13;Alleins;3
13;Arles;5
13;Aubagne;5
13;Aureille;0
13;Auriol;2
13;Aurons;0
13;La Barben;2
13;Barbentane;2
13;Les Baux-de-Provence;4
13;Beaurecueil;0
13;Belcodène;0
13;Berre-l'Étang;4
13;Bouc-Bel-Air;4
13;La Bouilladisse;3
13;Boulbon;2
13;Cabannes;3
13;Cabriès;2
13;Cadolive;1
13;Carry-le-Rouet;5
13;Cassis;4
13;Ceyreste;1
13;Charleval;3
13;Châteauneuf-le-Rouge;1
13;Châteauneuf-les-Martigues;1
13;Châteaurenard;4
13;La Ciotat;5
13;Cornillon-Confoux;0
13;Cuges-les-Pins;1
13;La Destrousse;4
13;Éguilles;1
13;Ensuès-la-Redonne;4
13;Eygalières;0
13;Eyguières;3
13;Eyragues;2
13;La Fare-les-Oliviers;2
13;Fontvieille;2
13;Fos-sur-Mer;1
13;Fuveau;1
13;Gardanne;3
13;Gémenos;2
13;Gignac-la-Nerthe;3
13;Grans;3
13;Graveson;4
13;Gréasque;2
13;Istres;3
13;Jouques;3
13;Lamanon;4
13;Lambesc;2
13;Lançon-Provence;4
13;Maillane;0
13;Mallemort;1
13;Marignane;3
13;Marseille;3
13;Martigues;3
13;Mas-Blanc-des-Alpilles;4
13;Maussane-les-Alpilles;2
13;Meyrargues;5
13;Meyreuil;1
13;Saint-Pierre-de-Mézoargues;5
13;Mimet;1
13;Miramas;3
13;Mollégès;0
13;Mouriès;1
13;Noves;3
13;Orgon;4
13;Paradou;4
13;Pélissanne;1
13;La Penne-sur-Huveaune;2
13;Les Pennes-Mirabeau;2
13;Peynier;3
13;Peypin;2
13;Peyrolles-en-Provence;4
13;Plan-de-Cuques;1
13;Plan-d'Orgon;2
13;Port-de-Bouc;4
13;Port-Saint-Louis-du-Rhône;4
13;Puyloubier;0
13;Le Puy-Sainte-Réparade;5
13;Rognac;3
13;Rognes;2
13;Rognonas;3
13;La Roque-d'Anthéron;2
13;Roquefort-la-Bédoule;1
13;Roquevaire;4
13;Rousset;2
13;Le Rove;5
13;Saint-Andiol;2
13;Saint-Antonin-sur-Bayon;0
13;Saint-Cannat;1
13;Saint-Chamas;3
13;Saint-Estève-Janson;0
13;Saint-Étienne-du-Grès;1
13;Saint-Marc-Jaumegarde;0
13;Saintes-Maries-de-la-Mer;5
13;Saint-Martin-de-Crau;3
13;Saint-Mitre-les-Remparts;1
13;Saint-Paul-lès-Durance;4
13;Saint-Rémy-de-Provence;5
13;Saint-Savournin;1
13;Saint-Victoret;3
13;Salon-de-Provence;3
13;Sausset-les-Pins;3
13;Sénas;4
13;Septèmes-les-Vallons;3
13;Simiane-Collongue;2
13;Tarascon;5
13;Le Tholonet;1
13;Trets;2
13;Vauvenargues;0
13;Velaux;1
13;Venelles;3
13;Ventabren;2
13;Vernègues;3
13;Verquières;0
13;Vitrolles;4
13;Coudoux;2
13;Carnoux-en-Provence;3
14;Ablon;0
14;Cesny-les-Sources;0
14;Agy;0
14;Formigny La Bataille;0
14;Valambray;0
14;Amayé-sur-Orne;0
14;Amayé-sur-Seulles;0
14;Ponts sur Seulles;1
14;Amfreville;1
14;Aurseulles;0
14;Angerville;5
14;Colomby-Anguerny;0
14;Anisy;0
14;Annebault;0
14;Arganchy;0
14;Argences;0
14;Arromanches-les-Bains;3
14;Asnelles;0
14;Asnières-en-Bessin;0
14;Auberville;3
14;Aubigny;0
14;Audrieu;0
14;Monts d'Aunay (Les);2
14;Livarot-Pays-d'Auge;1
14;Authie;1
14;Mézidon Vallée d'Auge;2
14;Les Authieux-sur-Calonne;0
14;Auvillars;0
14;Avenay;0
14;Balleroy-sur-Drôme;1
14;Banneville-la-Campagne;0
14;Malherbe-sur-Ajon;0
14;Banville;0
14;Barbery;0
14;Barbeville;0
14;Barneville-la-Bertran;0
14;Baron-sur-Odon;0
14;Barou-en-Auge;0
14;Basly;0
14;Basseneville;0
14;Bavent;1
14;Bayeux;3
14;Bazenville;0
14;La Bazoque;0
14;Souleuvre en Bocage;1
14;Beaumais;0
14;Beaumesnil;0
14;Beaumont-en-Auge;0
14;Bellengreville;2
14;Benerville-sur-Mer;3
14;Bénouville;0
14;Bény-sur-Mer;0
14;Bernesq;0
14;Bernières-d'Ailly;0
14;Valdallière;1
14;Bernières-sur-Mer;2
14;Biéville-Beuville;3
14;Beuvillers;4
14;Beuvron-en-Auge;0
14;Seulline;1
14;Méry-Bissières-en-Auge;0
14;Blainville-sur-Orne;2
14;Blangy-le-Château;2
14;Blay;0
14;Blonville-sur-Mer;1
14;Le Bô;0
14;Saint-Pierre-en-Auge;2
14;La Boissière;0
14;Bonnebosq;0
14;Bonnemaison;0
14;Bonneville-la-Louvet;0
14;Bonneville-sur-Touques;5
14;Bonnoeil;0
14;Bons-Tassilly;3
14;Bougy;0
14;Boulon;0
14;Bourgeauville;0
14;Bourguébus;1
14;Branville;0
14;Brémoy;0
14;Bretteville-le-Rabet;0
14;Thue et Mue;1
14;Bretteville-sur-Laize;0
14;Bretteville-sur-Odon;2
14;Le Breuil-en-Auge;0
14;Le Breuil-en-Bessin;0
14;Le Brévedent;0
14;Val-de-Vie;0
14;Bréville-les-Monts;2
14;Bricqueville;0
14;Brucourt;0
14;Bucéels;0
14;Le Bû-sur-Rouvres;0
14;Cabourg;5
14;Caen;4
14;Cagny;0
14;Cahagnes;4
14;Cahagnolles;0
14;La Caine;0
14;Cairon;0
14;La Cambe;0
14;Cambes-en-Plaine;0
14;Cambremer;1
14;Campagnolles;0
14;Campigny;0
14;Canapville;4
14;Canchy;0
14;Canteloup;0
14;Carcagny;4
14;Cardonville;0
14;Carpiquet;1
14;Cartigny-l'Épinay;0
14;Castillon;0
14;Castillon-en-Auge;0
14;Isigny-sur-Mer;1
14;Caumont-sur-Aure;1
14;Hom (Le);3
14;Cauvicourt;0
14;Cauville;0
14;Cernay;0
14;Cesny-aux-Vignes;0
14;Noues de Sienne;0
14;Condé-en-Normandie;1
14;Valorbiquet;2
14;Moult-Chicheboville;1
14;Chouain;0
14;Cintheaux;0
14;Clarbec;0
14;Clécy;2
14;Cléville;0
14;Laize-Clinchamps;0
14;Colleville-sur-Mer;0
14;Colleville-Montgomery;3
14;Colombelles;2
14;Colombières;0
14;Colombiers-sur-Seulles;0
14;Combray;0
14;Commes;0
14;Condé-sur-Ifs;0
14;Condé-sur-Seulles;0
14;Coquainvilliers;0
14;Cordebugle;0
14;Cordey;0
14;Cormelles-le-Royal;1
14;Cormolain;0
14;Cossesseville;0
14;Cottun;0
14;Pont-l'Évêque;4
14;Moulins en Bessin;0
14;Vire Normandie;2
14;Courcy;5
14;Courseulles-sur-Mer;1
14;Courtonne-la-Meurdrac;0
14;Courtonne-les-Deux-Églises;0
14;Courvaudon;0
14;Crépon;0
14;Cresserons;0
14;Cresseveuille;0
14;Creully sur Seulles;0
14;Cricqueboeuf;0
14;Cricqueville-en-Auge;5
14;Cricqueville-en-Bessin;0
14;Cristot;0
14;Crocy;0
14;Croisilles;0
14;Crouay;0
14;Culey-le-Patry;0
14;Cussy;5
14;Cuverville;1
14;Damblainville;0
14;Val de Drôme;0
14;Danestal;0
14;Deauville;5
14;Démouville;2
14;Le Détroit;5
14;Deux-Jumeaux;0
14;Dives-sur-Mer;5
14;Donnay;0
14;Douville-en-Auge;0
14;Douvres-la-Délivrande;2
14;Dozulé;4
14;Drubec;5
14;Beaufour-Druval;4
14;Ducy-Sainte-Marguerite;0
14;Ellon;0
14;Émiéville;0
14;Englesqueville-en-Auge;0
14;Englesqueville-la-Percée;0
14;Épaney;0
14;Épinay-sur-Odon;0
14;Épron;1
14;Équemauville;4
14;Eraines;4
14;Ernes;0
14;Escoville;2
14;Espins;0
14;Esquay-Notre-Dame;0
14;Esquay-sur-Seulles;0
14;Esson;0
14;Estrées-la-Campagne;0
14;Éterville;3
14;Étréham;0
14;Évrecy;0
14;Falaise;3
14;Fauguernon;0
14;Le Faulq;0
14;Feuguerolles-Bully;2
14;Fierville-les-Parcs;0
14;Firfol;0
14;Fleury-sur-Orne;1
14;La Folie;0
14;La Folletière-Abenon;0
14;Fontaine-Étoupefour;1
14;Fontaine-Henry;0
14;Fontaine-le-Pin;0
14;Fontenay-le-Marmion;0
14;Fontenay-le-Pesnel;3
14;Formentin;0
14;Foulognes;0
14;Fourches;0
14;Fourneaux-le-Val;0
14;Le Fournet;0
14;Fourneville;0
14;Frénouville;0
14;Le Fresne-Camilly;0
14;Fresné-la-Mère;0
14;Fresney-le-Puceux;3
14;Fresney-le-Vieux;0
14;Vespière-Friardel (La);1
14;Fumichon;0
14;Le Castelet;0
14;Gavrus;0
14;Géfosse-Fontenay;0
14;Genneville;0
14;Gerrots;0
14;Giberville;1
14;Glanville;0
14;Glos;4
14;Gonneville-sur-Honfleur;4
14;Gonneville-sur-Mer;0
14;Gonneville-en-Auge;0
14;Montillières-sur-Orne;3
14;Goustranville;0
14;Gouvix;0
14;Grainville-Langannerie;2
